text	aspect	labels
这个 价格 还 不够 买 真的 ， 也 只能 呵呵 了 ？ 这 货 也 就 两千一 米 ， 合 着 一个 方向盘 套 的 布钱 也 就 200 - 300 ， YYP 之前 买 的 大概 一千 多 ， 两 年 了 量 大 了 ， 也 降 下来 了 。	价格	-1
好像 确实 ， 我 的 也 这样 ， 以前 开 前驱 的 车 ， 没 这个 问题 ， 我 以为 是 四驱 驱动 的 问题 ， 但是 操控 ， 方向盘 的 指向性 都 很 棒 ， 刚 入手 4 个 月 剐蹭 了 2 次	操控	0
我 刚提新 车 的 时候 加 过 2 次 92 的 ， 后 来 4 s 的 一 次 讲座 上 ， 技师 说 肯定 标号 高 油品 也 越好 ， 后来 果断 换 95 ， 加 完 你 就 知道 了 ， 感觉 非常 明显 ， 95 的 明显 车子 有劲 ， 不 堵车 跑路 也 更 省油 ， 加满 一 厢 也 就 多 20 块钱 。	油耗	0
这 款 会 不会 烧 机油 ？ 油耗 大 吗 ？	油耗	0
这 款 会 不会 烧 机油 ？ 油耗 大 吗 ？	动力	0
我 一箱 油 剩 一个 格 时 加油 能 加 320 左右 大概 跑 370 公里 左右 估计 是 油 表 不准	油耗	0
除非 你 在 维修 间 看 他 全程 开封 给 你 换 ， 要不然 不 知道 给 你 换 的 啥 玩意 ， 太 累 心 ， 要是 能 买 到 正规 机油 ， 还是 出来 保 吧 。 质保期 内 加 啥 都开 不 坏 ， 但是 长远 看 ， 4 儿子 真是 不 行	动力	0
费用 高 吗 ， 我 看看 我 的 清单 。。。 。 。 原厂 轴承 我 的 价格 是 440 一个 ， 我 换 了 俩	价格	0
湖南 18 款 2.0 时尚 导航 优惠 8000 已 入手	配置	1
我 那个 不 动 的 均 速 跟 油耗 是 不是 从 提 车 开始 的 平均速度 跟 油耗 ， 所以 刚开 一会 才 没变 ？	油耗	0
刚 启动 混合气 浓度 不准 ， 发动机 和 三元 工作温度 都 不到 ， 肯定 有 味儿 。	舒适性	-1
买 这 车 虐 同级 别的 suv 就 没啥 意思 了 ， 应该 随便 摁 中级 轿车 。 就是 不 知道 这 车 的 涡轮 寿命 如何 ？ 我 看中 个 姥姥 森 2.5 T ， 开 了 20 w 里程 ， 不 知道 这个 动力 折损 的 大 不 。	动力	0
看到 摄像头 提前 减速 通过 ！ 导航 都 有 提醒 的 嘛 ！	配置	1
用 过 两 款 减震 机 了 ， CUSCO 、 RSR ， 目前 觉得 还是 原厂 最 舒适 。	舒适性	0
正常 的 声音 ， 不要 害怕 ， 几乎 所有 CVT 的 变速箱 都 有 多多少少 的 这种 声音 ， 不是 故障 是 正常 的 。	动力	0
底盘 如何 ？ 油耗 呢 ？ 我 的 xs 都 12 了 ， 底盘 散 的 不行 换 了 大 三角 了 。	操控	0
底盘 如何 ？ 油耗 呢 ？ 我 的 xs 都 12 了 ， 底盘 散 的 不行 换 了 大 三角 了 。	油耗	0
美孚 机油 本身 缺点 就是 噪音 大	舒适性	-1
方向重 可以 把 两 个 前 减震 上部 的 顶 胶 换 了 试试 ， 你 这个 年限 的 车前 减震 顶 胶 里 的 压力 轴承 估计 不会 太 好 会 影响 方向 回 正 和 力度 的	舒适性	0
傲 虎 的 舒适 性 是 最好 的 ， 选择 的 是 力狮 的 地盘 ， 牺牲 了 一点 离 地 间隙 。 XV 适合 女性 一点 （ 个人 观点 ） ， 森 比 XV 空间 大 ， 没有 XV 精致 ， 比 傲 虎 越野 好 一点 ， 没有 傲 虎 舒适	舒适性	0
傲 虎 的 舒适 性 是 最好 的 ， 选择 的 是 力狮 的 地盘 ， 牺牲 了 一点 离 地 间隙 。 XV 适合 女性 一点 （ 个人 观点 ） ， 森 比 XV 空间 大 ， 没有 XV 精致 ， 比 傲 虎 越野 好 一点 ， 没有 傲 虎 舒适	操控	0
傲 虎 的 舒适 性 是 最好 的 ， 选择 的 是 力狮 的 地盘 ， 牺牲 了 一点 离 地 间隙 。 XV 适合 女性 一点 （ 个人 观点 ） ， 森 比 XV 空间 大 ， 没有 XV 精致 ， 比 傲 虎 越野 好 一点 ， 没有 傲 虎 舒适	空间	0
首 保 免费 送 的 啊 ， 何必 自己 花钱 出去 换 机油 呢 ， 其实 首 保就 用 免费 送 的 原厂 机油 就 可以 了 哦 ， 原厂 机油 保真 够用 ， 免费 首 保换机 油机 滤 ， 检查 车况 ， 空滤 和 空调 滤 清洁 干净 即可 ， 最后 免费 洗 个 车子 ， 满意 请 采纳 ， 谢谢 ！	舒适性	0
哪家 机油 进价 最低 ， 4 儿子 的 利润 最大 ， 他们 就 用 哪家 的 油	动力	0
13 款 森 飘过 ， 2.0 、 6万 公里 ， 完全 无 故障 。 除 车 漆 薄 ， 车身 宽度 略 窄 外 ， 完美 。	外观	-1
推荐 趴 趴 狗 ！ 但是 价格 略 贵	价格	0
森林 人 就是 标准 的 A 级 SUV ， 傲 虎 属于 B 级 跨界 旅行车 ； 傲 虎 在 空间 、 静音 、 舒适 、 行驶 质感 方面 要强 于 森林 人 ； 越野 性能 方面 森林 人 应该 略 有 优势 ， 毕竟 轴距 短 。	空间	0
森林 人 就是 标准 的 A 级 SUV ， 傲 虎 属于 B 级 跨界 旅行车 ； 傲 虎 在 空间 、 静音 、 舒适 、 行驶 质感 方面 要强 于 森林 人 ； 越野 性能 方面 森林 人 应该 略 有 优势 ， 毕竟 轴距 短 。	舒适性	0
EJ 255 真心 费 油 ， 我 是 se ， 看 你 80 公里 巡航 竟然 也 在 8 个 油 以上 ， 泪 目 啊 ， 我 跑 几 百公里 油耗 ， 表 显 也 没 低于 9 ， 唉 ， 这一代 2.5 t 除了 油耗 几乎 是 完美 的	油耗	-1
后排 坐 人和 以前 一样 感觉 舒适度 操控 有 变化 没	操控	0
斯巴鲁 的 空调 很给力 我 6 年 的 车 了 ， 空调 还是 刚刚 的 不要 太 纠结 座椅 通风 ， 开会 车 ， 挺 挺 腰身 ， 挪 挪 屁股 也好 ， 沁凉 的 空调 环境 里 ， 也 舒服	舒适性	1
不用 另 装 咱们 的 轮胎 里 有 胎压 传感器 只是 不 显示 数值 现在 新 出 的 设备 可以 接受 到 咱们 原 车 的 信号 了	舒适性	0
以后 就 知道 刹车 不够 用 了 ， 哈哈	安全性	-1
各位 大神 ？ 2.0 自 吸 的 烧 机油 吗 ？	动力	0
9.8 是 你 A 段 行程 的 平均 油耗 ， 25 是 你 A 段 行程 的 平均速度	油耗	0
我 买 的 车 价格 20万 ， 无 任何 费用 ， 你 的 车同款	价格	0
正宗 原 厂 的 、 和 这个 一样 的 大概 2600 左右 吧 ， 这 是 4 s 店 的 价格 。	价格	0
看 把 方向盘 挪 一 挪 再 扭 钥匙 行 不行 ？	操控	0
个人 一手 车 价格 适中 。 主要 看 烧 机油 情况	价格	0
个人 一手 车 价格 适中 。 主要 看 烧 机油 情况	动力	0
正常 16 左右 行情 价 ， 18 估计 难 ！ 2.5 T 版本 也 就 比 2.5 版本 多 卖 个 三万 块钱 ， 其实 对于 当年 新 车 价格 来说 ， 的确 亏得 厉害 。。。	价格	0
总结 下 ： 1 . 噪音 差不多 2 . 保养 费用 差不多 3 . 森 的 离 地 间隙 高 ， 通过 性 强 4 . 俩 车都 有 异 响 麻烦 请教 下 ： 1 . rav 4 的 异响 一般 是 哪里 ？ 森 的 是 哪里 ？ 2 . 丰田 的 可靠性 体现 在 何处 ， 你 有 无 碰到 过 俩 车 关于 可靠性 的 案例 3 . 如果 再 让 你 重新 选择 ， 你 选 谁 ？ 谢谢	舒适性	0
就是 看 了 说明书 才 更 迷惑 ， 说明书 上 变速箱 油 、 前后 差速器 油 都 是 4万 公路 换 ， 和 楼主 所 说 4 S 店 说法 一致 。 仔细 阅读 说明书 才 伤身 ！ ！	动力	0
2.0 老 森 高速 最 省油 的 时速 100 - 110 ， 7.6 左右 ， 120 就要 8.3	油耗	0
想 后排 舒适 就 顶 配 奇骏 吧 ， 我 就 2.0 后 程 超车 费劲 ， 那些 说 2.0 也 能 跑 180 的 滚 粗 ， 我 也 跑 过 180 ， 我 说 的 是 超车 ， 你 开 qq 慢慢 踩 也 能 到	空间	0
我 16 款 ， 目前 二万 公里 ， 没 发现 有 烧 机油 情况	动力	0
如果 4 s 也 扯皮 那 我 就 怄气 了 ， 对了 ， 你 车 方向 盘 6 点 方向 为 毛是 镂空 的 ？	操控	-1
我 是 2.0 16 款 ， 目前 5000 公里 ， 油耗 9 个 ！ 哎 哎 后悔 没 上 2.5 ！	油耗	0
烂 了 无所谓 ， 正好 个 霸气 侧 漏 方向盘	操控	0
首先 你 得 关闭 esp 。 在 下坡 全时 四驱 可以 给 你 提供 50 比 50 的 驱动力 。 不 打滑 对于 下坡 来说 就 没问题 。 刹车 只要 点刹 就 可以 顺利 通过 。 当然 你 有 雪地胎 会 更 从容 。	操控	1
首先 你 得 关闭 esp 。 在 下坡 全时 四驱 可以 给 你 提供 50 比 50 的 驱动力 。 不 打滑 对于 下坡 来说 就 没问题 。 刹车 只要 点刹 就 可以 顺利 通过 。 当然 你 有 雪地胎 会 更 从容 。	动力	1
首先 你 得 关闭 esp 。 在 下坡 全时 四驱 可以 给 你 提供 50 比 50 的 驱动力 。 不 打滑 对于 下坡 来说 就 没问题 。 刹车 只要 点刹 就 可以 顺利 通过 。 当然 你 有 雪地胎 会 更 从容 。	安全性	1
这 方向盘 套子 够 吓人 啊 ……	操控	-1
基本 够用 ， 满载 跑 山急 加入 短距离 超车 100 以上 再 加速 费点劲	动力	1
我 看 别人 市区 里 油耗 也 就 11 个 左右 。	油耗	0
这个 比 我 在 海拔 3000 米 的 油耗 还 略 低 一点	油耗	1
后备箱 异响 可能 是 折页 也 有可能 是 门扇 和 车体 密封胶 条 间 摩擦 挤压 ， 我 之前 是 费 很大 劲 找 ， 甚至 调 了 锁扣 让 门扇 咬合 更紧 ， 有 效果 ， 但是 关 后备箱 门 费劲 了 ， 结果 又 调 了 回来 ， 之后 不 响 了	空间	-1
方向盘 和 踏板 传递 的 信息 多 了 ， 不是 所有 人 都 能 处理 得了 的 。	操控	0
油 太 次 了 至少 95 号 喷油嘴 洗 一下 试试	油耗	0
8 、 9万 的 车 配置 都 比 森林 人 高 ， 如果 你 是 侧重 配置 的话 建议 选择 其他 品牌	配置	0
车友 好像 说 是 4.8 升 ， 修车 的 说 看 机油 尺 加 的 ， 还有 0.5 升 机油 留 着 呢	动力	0
不错 ， 操控 很 棒 目前 不 烧 机油 小 问题 么异响 啊 有 一些 些	操控	1
一般 的 车首保 都 是 免费 的 豪 车 就 不 知道 了 ， 首 保 就是 换 机 油机 滤 还有 就是 检查 下 各个 连接 螺丝 胎压 ， 灯光	动力	0
我 擦 ， 展车 都 是 寒冰 银 ！ 我们 这 这个 颜色 要 等 半 月 ， 而且 只有 高 配 车型 才 有 ！	外观	0
城市 道路 20 森 够用 了 ， 高速 120 以上 超车 要 费点劲 ， 内饰 crv 好 很多 ， 森 的 内饰 太 老 气 了	内饰	-1
换过 ， 不过 后悔 了 ， 所谓 换 汽油 滤清器 可以 用 更换 滤网 或者 清洗 滤网 代替 。 感觉 换 了 汽油 滤 以后 油耗 增加 了 。	油耗	0
2.0 ， 优惠 了 两万 ， 不过 我 是 在 16 款 上市 时 买 的 15 款 。 目前 情况 是 ， 车 很好 开 ， 不 烧 机油 。 动力 我 觉得 足够 了 ， 满载 情况下 一 不 留神 就 超速 了 ， 但 有 一 次 跟着 迈腾 在 高速 上 一起 跑 ， 感觉 动力 好 差劲 … 另外 ， 这 车 隔音 一般 。 其他 就算 是 优点 了 ， 可以 看 我 发 的 帖子 。	动力	0
但 用 的 着 的 时候 并不 多 所以 一般 人 感觉 不到 优势 ， 再就是 出 了 这个 好象 其他 方面 都 不如 别人 做 得 好 ， 比如 钣金 ， 喷漆 ， 隔音 ， 动力 ， 等等 ， 唯一 剩下 的 就 只剩 下 所 为 的 情怀 了 ，	舒适性	-1
但 用 的 着 的 时候 并不 多 所以 一般 人 感觉 不到 优势 ， 再就是 出 了 这个 好象 其他 方面 都 不如 别人 做 得 好 ， 比如 钣金 ， 喷漆 ， 隔音 ， 动力 ， 等等 ， 唯一 剩下 的 就 只剩 下 所 为 的 情怀 了 ，	动力	-1
但 用 的 着 的 时候 并不 多 所以 一般 人 感觉 不到 优势 ， 再就是 出 了 这个 好象 其他 方面 都 不如 别人 做 得 好 ， 比如 钣金 ， 喷漆 ， 隔音 ， 动力 ， 等等 ， 唯一 剩下 的 就 只剩 下 所 为 的 情怀 了 ，	外观	-1
问 过 马 牌 ， 价格比 米其林 还 贵 ， 胎 噪声 低 的 胎 软 ， 耐用性 反而 没 便宜 硬 的 好 ， 真是 可惜 二者 不可 兼得	价格	-1
奇骏 ， 当时 纠结 奇骏 2.0 ， 没 考虑 2.5 ， 2.5 配置 不错 。 再说 奇骏 越野 能力 也 不错	配置	1
奇骏 ， 当时 纠结 奇骏 2.0 ， 没 考虑 2.5 ， 2.5 配置 不错 。 再说 奇骏 越野 能力 也 不错	动力	1
这个 是 底盘 的 胶 套 ， 减震器 胶 垫 ， 平衡杆 胶 垫 有 松 旷 老化 的 ， 所以 在 走 颠簸 路 的 时候 发出 吱 吱吱 的 响声 ， 把 胶 套 更换 了 就 可以 了 ，	操控	0
快 了 应该 七 八月 ， 配置 增加 不少 。 但 听 其它 贴 听说 森林 人 年底 有 小 改 款 不知 真假 ！	配置	0
静音 ， 舒适 ， 经济 ， 性能 ， ， 看 需要 侧重 于 哪 方面 就 选 那个 方面 的 轮胎 系列	舒适性	0
汉兰达 啥 东西 大 壳子 跟 森 在 性能 上 不 一个 档次	操控	0
汉兰达 啥 东西 大 壳子 跟 森 在 性能 上 不 一个 档次	动力	0
82 年 的 苦逼 孩子 。 15 年 眼看 着 要 破产 了 心 一 横 脚 一 顿 ， 换 个 新 车 吧 ， 别 钱 没 了 新 车 也 没得 开 了 。 于是 怒 提 2.5 豪华 ， 然后 没 三 个 月 ， 特装 版 加 量 不 加价 的 上市 了 …… 一 台 没有 中控 大 屏 的 小 森 ， 承受 了 多少 鄙视 的 白眼 。	配置	0
楼主 ， 我 的 故障 灯 亮 ， 分别 是 发动机 ， 车身 稳定 ， 定 速 巡航 闪 ， 去 检测 ， 说是 氧 传感器 ， 但是 换 了 三 个 了 ， 清洗 过 三元 。 都 没用 ， 这 到底 是 哪里 的 问题 ？	动力	0
楼主 ， 我 的 故障 灯 亮 ， 分别 是 发动机 ， 车身 稳定 ， 定 速 巡航 闪 ， 去 检测 ， 说是 氧 传感器 ， 但是 换 了 三 个 了 ， 清洗 过 三元 。 都 没用 ， 这 到底 是 哪里 的 问题 ？	外观	0
2.0 t 森林 人 操控 肯定 比 cx- 5 好 ， 但 发动机 更 吵 。	操控	1
2.0 t 森林 人 操控 肯定 比 cx- 5 好 ， 但 发动机 更 吵 。	舒适性	-1
我 有 一个 朋友 是 玩 越 野 的 ， 一直 不 待见 城市 SUV 的 四驱 性能 ， 直到 有 一 次 一 辆 森林 人 跟着 他们 一起 出去 活动 了 一 次 ， 现在 变成 了 森林 人 的 免费 托	操控	0
家用 安全 经济 ， 那 不 就 2.0 的 了 但是 20 的 不 比 25 的 省 多少 油 ， 也 就 价格 不同 吧	价格	0
有 ， 夏天 开 空调 以后 机油 温度 下来 的 会 快一点	动力	0
后期 的 维修 保养 价格 贵 吗 ？	价格	0
选车 主要 是 看 自己 需求 ， 现在 小 森 2.5 和 x 1 的 1.5 T 价格 也 差不多 。 如果 中长途 比较 多 ， 偶尔 烂 路 ， 经常 多 坐 人 的话 ， 我 还是 喜欢 偏 舒适 取向 的 车 ， 太 追求 运动 的话 坐 久 了 比较 累 ， 不过 据说 经常 开 坐 运动 风格 的 车 ， 就 能 练出 好 腰 力	价格	0
选车 主要 是 看 自己 需求 ， 现在 小 森 2.5 和 x 1 的 1.5 T 价格 也 差不多 。 如果 中长途 比较 多 ， 偶尔 烂 路 ， 经常 多 坐 人 的话 ， 我 还是 喜欢 偏 舒适 取向 的 车 ， 太 追求 运动 的话 坐 久 了 比较 累 ， 不过 据说 经常 开 坐 运动 风格 的 车 ， 就 能 练出 好 腰 力	舒适性	0
我 油耗 13 以内 就 很 满意 了	油耗	1
是的 ， 当年 12 ~ 3 万能 买 到 的 操控 好 、 皮实 的 合资车 基本 就 它 了 ， 后 独立 悬架 的 功劳 。 开 惯 了 小福 的 ， 对 小 森 的 刹车 软 油门 窜 基本 无 感 ， 我 试驾 小 森 的 感觉 是 : 空间 大 视野 好 。	空间	1
是的 ， 当年 12 ~ 3 万能 买 到 的 操控 好 、 皮实 的 合资车 基本 就 它 了 ， 后 独立 悬架 的 功劳 。 开 惯 了 小福 的 ， 对 小 森 的 刹车 软 油门 窜 基本 无 感 ， 我 试驾 小 森 的 感觉 是 : 空间 大 视野 好 。	操控	1
是的 ， 当年 12 ~ 3 万能 买 到 的 操控 好 、 皮实 的 合资车 基本 就 它 了 ， 后 独立 悬架 的 功劳 。 开 惯 了 小福 的 ， 对 小 森 的 刹车 软 油门 窜 基本 无 感 ， 我 试驾 小 森 的 感觉 是 : 空间 大 视野 好 。	安全性	1
哥们 ， 我 的 是 2.5 的 ， p 挡 或 n 挡 时候 有点 轻微 抖动 ， 知道 怎么 回 事 么 ， 新 车 200 公里 ， 没 开 空调	舒适性	-1
我 的 16 款 的 ， 一万六千 公里 。 现在 也 是 拐弯 响	舒适性	-1
你好 ， 建议 你 去 4 S 店 提 车 ， 因为 汽 贸 店 他们 的 车源 也 是 来自 4 s 店 ， 买车 保养 直接 去 4 S 店 就 行 ， 省去 了 汽 贸 店 这 一环 节 。 汽 贸 店 又 叫做 二级 经销商 ， 你 觉得 多 了 一环 节 还有 什么 更 优惠 吗 ？ 还是 直接 去 4 S 店 更 放心 ， 后期 有些 问题 处理 不好 的 ， 汽 贸 店 还是 找 4 S 店 的 。	价格	0
说 的 极 是 ， 上汽 国企 ， 你 就 别 想 了 ， 这个 价格 多 谈点 装潢 ， 再送 几 次 保养 吧	价格	0
水温 蓝 灯 啊 ， 怠速 时 空调 不 关闭 的 。	舒适性	0
江西 地区 想 购 斯巴鲁 汽车 的 朋友 可以 联系 我 ， 价格 优惠 绝对 给 力 ！	价格	0
可 我 开 了 xmode ， 怎么 也 不会 说 后轮 不 转 吧 ？ 四 个 轮子 在 任何 情况下 应该 都 有 动力 啊	动力	-1
我 刚 在 义乌 提 的 2.0 最低 配 ， 裸 车下 2.4 W ， 送 了 个 前 挡 膜 。 17 特装 没什么 区别 吧 ， 感觉 前 脸 还是 16 的 高配 好看	外观	0
电动 尾 门 内侧 ， 倒车 的 时候 ， 有 个 小 显示器 （ 数字 显示 ） ， 从 车 内 后视镜 中 可以 查看 车尾 到 障碍物 的 距离 ， 左右 雷达 有用 几 条 竖 条 的 杆杆 ， 就是 正 对 着 看 数字 是 反 的 ， 从 镜子 上 看 是 正 的 不 知道 2.5 和 2.0 的 有 没有 这个 配置	配置	0
不过 出行 还是 慢慢 开 安全 第一 ， 现在 想 起来 在 过 一个 隧道 的 时候 ， 注意力 不 太 集中 ， 前面 有 个 大 车 在 隧道 里 居然 没有 尾灯 ， 差点 追尾	安全性	0
百公里 油耗 13.3 L ， 对于 这 款 城市 SUV 来说 确实 有点 高 。 不过 你 应该 是 全市 区 吧 ， 而且 非常 堵车 ， 夏天 太热 上车 就 是 空调 。 过 了 这段 时间 也许 好 点 。 望 采纳	油耗	0
不 经常 走 烂 路 何必 装 这个 东西 ， 小 森 本身 底盘 就 高 ， 装 了 有 渗漏 、 漏 油 也 很难 发现 。 城市 中 没 必要	操控	0
轴承 的 问题 和 胎压 没有 按照 厂家 标准 有 关系 吗 ？	配置	0
森林 人 真的 没什么 优点 ， 内饰 垃圾 ， 动力 不行 ， 操控 也 就 那样 ， 质量 差 ， 小毛病 多 。 关键 后期 还 不 便宜 。 我 的 2.5 l 尊贵 已经 非常 后悔 了 ， 真的 不 值 这个 价	操控	-1
原厂 刹车 皮 感觉 和 刹车片 不是 很 匹配 ， 啃 盘 。 我 后来 换 了 迪克赛尔 的 划线 盘 和 皮 ， 感觉 不错 。	安全性	0
你 换 的 什么 轮胎 啊 ？ 影响 操控性 能 吗 。 。 听说 米其林 的 轮胎 安逸 ， 我 这个 跑 了 2000 的 轮胎 出手 不 知道 卖 的 出去 不 ， 原厂 的	操控	0
同 是 杭州 的 ， 问 价格 、 有 无 加热 条 ？	价格	0
我 也 13 款 、 爆震 厉害 。 4 S 前 几 天 电话 说 。 升级 电脑 。 以前 的 升级 电脑 会 影响 动力 。 8月 份 马上 就 出新 的 升级 程序 ， 对 动力 没 影响 。 可以 解决 爆震	动力	0
综合 油耗 9 基本上 ， 纯 市区 跑 怎么 也 要 12 ， 13 个 。	油耗	0
楼主 你好 ， 目测 座椅 上面 的 机关 可以 拉 起来 ， 估计 是 用来 放倒 座椅 的 ， 你 推 着 试试 拉 一下 ！	配置	0
能 选 2.5 的 尽量 买 2.5 的 2.0 动力 市区 也 够用 了 2.5 多 了 中控 彩屏	动力	1
重心 低 ， 地盘 极限 不 输 …… 真的 好多 人 神话 森林 人 ， 森林 人 低 重心 不错 ， 但是 和 马自达 cx 5 这 类 主打 操控 的 suv 根本 不能 比 ， 别 说 macan 了 ， 自己 去 试 。	操控	0
还 可以 ！ 动力 开 习惯 还是 不行 ！	动力	-1
俺 加 了 一个 座椅 延长 垫 ， 感觉 好 很多 。	内饰	1
15 款 2.5 ， 以前 夏季 7.6 、 冬季 8.4 ， 前段 时间 5万 换 了 5 - 30 的 ， 最近 油耗 9.8 了	油耗	-1
2.5 起步 不错 ， 中 后 段 肯定 不如 涡轮 充沛 ， 涡轮 随 踩 随 有	动力	1
考虑 外观 还是 换 了 一体 的 大 灯 。 其实 ， 亮度 还是 手 改 的 效果 好	外观	-1
还 量筒 ， 那 2 B 小工 就 拿着 接 机油 的 桶 直接 接 的 ， 然后 我 当时 也 没想到 看 下 刻度 ， 4 S 店 补 变速箱 油 大概 要 多少 钱 ？	动力	0
别 纠结 ， 只要 不是 认定 2.0 够用 的 就 直接 上 2.5 ， 不 后悔 ， 森林 人 优势 就是 操控 ， 其他 没有	操控	1
我 的 森 也 是 换 G 012 ， 个人 感觉 胎 躁 还 好 ， 油耗 变化 不大 （ 原来 最 担心 的 ） 。 但是 走 烂 路 感觉 好 太多 了 。	油耗	0
对 啊 。 一个 新 发动机 才 4 5 w	动力	0
四万 公里 ， 无非 就是 节 汽 门 ， 刹车 油 ， 冷确 液 ， 机油 ， 机油 滤 ， 空气 滤 ， 空调 滤 ， 气 油 滤 。 这些 了 。	安全性	0
四万 公里 ， 无非 就是 节 汽 门 ， 刹车 油 ， 冷确 液 ， 机油 ， 机油 滤 ， 空气 滤 ， 空调 滤 ， 气 油 滤 。 这些 了 。	舒适性	0
冬天 机油 粘度 增加 ， 阻力 增加 ， 还有 热车 时间 长 ， 都会 增加 油耗 ， 在 不 开 空调 的 情况下 ， 会 比 平时 高 0.4 - 1 个 左右 ， 我 春秋 能 开 7.6 个 ， 目前 8 个 油 了 。	油耗	-1
我 刚接 车 点火 时 ， 抖 得 我 怀疑 人生 ， 用 了 一个 多 月 ， 冷 启动 高 怠速 还 有些 抽 ， 后来 就 好 了 。 我 一直 是 按 说明书 用 高 怠速 热车 的 ， 深 怕 发动机 出 问题 ， 特别 是 磨合期 ， 现在 完全 不 担心	动力	0
我 的 出现 过 ， 四 儿子 那 把 变速箱 连 电脑 重新 学习 下 就 好啦 ， 以后 在 N 档 尽量 不要 熄火 。	动力	0
本田 相当于 只有 6 档 的 手动挡 ， 低速 纯 电 ， 车速 允许 就 把 6 档 挂 上 ， 发动机 带着 走 ， 电量 够 了 断开 用电 。 丰田 相当于 只有 1 档 的 自动 变速箱 ， 变速箱 向 车轮 和 发电机 按 固定 比例 分配 扭矩 ， 实际 获得 的 功率 取决于 转速 ， 车轮 慢 就 多 充电 ， 车轮 快 就 少 充电 。	动力	0
高速 多 吗 ？ 新 提 车 时 油耗 多少 呢	油耗	0
全 动力 ， 斯巴鲁 拉力赛 赞助 用 油 。 跑 了 500 KM 了 。	动力	0
楼主 ， 你 那个 方向盘 助力 不是 应该 是 电子 助力 吗 ？ 又 不是 电子 液压 助力 ， 何来 方向 机油 ？	操控	0
挺好 的 ！ 再 装 个 拖车 杠 ， 出去 玩 空间 大 很多 。	空间	1
平均 7.4 ？ 这么 低 ？ 我 1690 ， 平均 8.4	油耗	0
如果 我 没 记错 的话 10 年 左右 的 就是 三 代 森林 人 貌似 是 没有 2.0 T 的 ， 2.5 T 的 车 那个 油耗 要 有 心理 准备 ， 13 个 油 左右 ， 估计 再 轻柔 的 开 法 都 要 12 左右 ， 最后 如果 是 XT 的 素车 价格 9 - 11万 左右 吧 ， 具体 还是 要 看 车况 ， 别 太 care 过户 次数 和 公里数 ， 这个 年份 的 车 只要 车况 好 就 行 了 ， SE 估计 有 点 难求	油耗	0
要是 在 外面 保养 车辆 变速箱 发动机 出现 问题 索赔 困难 四 店 会要 楼主 所 保养 门店 的 各种 资质 证明 如 满意 请 采纳	动力	0
森林 人 ， 操控性 好 点 ， 傲 虎 ， 舒适 性 、 豪华 感 看 你 中意 哪样 ， 选择 （ 我 刚刚 贴 的 林 拉 公路 的 路况 图片 飞 了 ？ ？ ？ 再 贴 一 次 ） 下面 是 2018 春节 ， 拉萨 到 林芝 来回 ， 过 米拉山口 的 冰雪 混合 路况 ， 此时 ， 操控 是 王道 ， 音响 差 、 内饰 不好 等等 都 是 浮云 ， ， ，	舒适性	0
森林 人 ， 操控性 好 点 ， 傲 虎 ， 舒适 性 、 豪华 感 看 你 中意 哪样 ， 选择 （ 我 刚刚 贴 的 林 拉 公路 的 路况 图片 飞 了 ？ ？ ？ 再 贴 一 次 ） 下面 是 2018 春节 ， 拉萨 到 林芝 来回 ， 过 米拉山口 的 冰雪 混合 路况 ， 此时 ， 操控 是 王道 ， 音响 差 、 内饰 不好 等等 都 是 浮云 ， ， ，	内饰	-1
森林 人 ， 操控性 好 点 ， 傲 虎 ， 舒适 性 、 豪华 感 看 你 中意 哪样 ， 选择 （ 我 刚刚 贴 的 林 拉 公路 的 路况 图片 飞 了 ？ ？ ？ 再 贴 一 次 ） 下面 是 2018 春节 ， 拉萨 到 林芝 来回 ， 过 米拉山口 的 冰雪 混合 路况 ， 此时 ， 操控 是 王道 ， 音响 差 、 内饰 不好 等等 都 是 浮云 ， ， ，	操控	1
买车 绝对 不能 买 乞丐 版 ， 如果 你 预算 不够 还 不如 买 crv ， 这个 价格 能 买 顶 配 的	价格	0
一 部 车 车主 开 着 觉得 没问题 觉得 值 就 好 ， CVT 很 适合 家用 ， 并 没有 什么 不妥 ， 烧 机油 ， 奥迪 牛 吧 烧 到 你 怀疑 人生 ， 大众 途锐 不 也 一样 烧 。 碰撞 还是 有 参考 价值 的 ， 但是 超 跑 更轻 是不是 更 不 安全 ， 答案 似乎 是 否定 的 ， 前 几 年 北京 隧道 超 跑 交通事故 中 司机 安然无恙 ， 但是 车子 却 解体	动力	0
提高 配 柯 迪亚克 哪 那都比 它 强 ， 买 情怀 是 要 付出 代价 的 ，	价格	0
今天 专门 到 4 s 店 让 检查 汽 门 油 封 没 给 检查 : 维修 技工 说 要 拆 发动机 听完 后 就 晕	动力	-1
因为 混 动 是 趋势 ， 省油 环保 。	油耗	1
请问 你 提 的 哪个 配置 ， 优惠 了 多少 钱	配置	0
谢谢 准备 先 去 清洗 一下 发动 机舱 然后 再 观察 一 段 时间	动力	0
新款 3月 登 入 纽约 车展 ， 快 点 今年 秋季 国内 上市 ， 新 车 隔音 和 舒适 性 有 提升 ， 内饰 比 现在 好 点 ， 可以 参考 翼 豹 或 XV 的 内饰 风格	舒适性	1
